gene_id,ctrl_1,ctrl_2,ctrl_3,treat_1,treat_2,treat_3
ENSG00009226,6,3,2,8,2,5
ENSG00009227,451,964,1265,1225,308,720
ENSG00009228,4,11,27,57,18,13
ENSG00009229,45,38,111,80,33,34
ENSG00009230,530,323,227,1919,266,449
ENSG00009231,11,11,23,16,11,4
ENSG00009232,256,220,588,1863,1015,828
ENSG00009233,166,420,335,1021,594,387
ENSG00009234,979,747,1012,3347,992,496
ENSG00009235,5,6,4,18,5,8
ENSG00009236,3,1,3,6,3,1
ENSG00009237,24,36,11,69,3,8
ENSG00009238,75,75,59,99,89,73
ENSG00009239,4,5,3,7,2,0
ENSG00009240,17,6,11,72,13,24
ENSG00009241,48,56,76,141,98,61
ENSG00009242,2,5,2,32,3,6
ENSG00009243,330,300,638,773,203,209
ENSG00009244,7,2,11,1,1,3
ENSG00009245,40,45,63,131,61,90
ENSG00009246,0,1,1,10,1,0
ENSG00009247,183,116,85,503,136,157
ENSG00009248,63,38,173,277,135,94
ENSG00009249,0,6,7,17,1,5
ENSG00009250,44,47,43,496,50,133
ENSG00009251,24,12,25,32,11,7
ENSG00009252,30,65,62,116,60,38
ENSG00009253,85,105,99,269,135,70
ENSG00009254,134,98,87,257,77,73
ENSG00009255,209,102,176,628,203,82
ENSG00009256,328,213,288,1701,478,619
ENSG00009257,426,358,97,1416,551,387
ENSG00009258,194,94,258,376,81,42
ENSG00009259,16,15,6,35,20,18
ENSG00009260,42,16,101,174,72,31
ENSG00009261,72,75,54,96,38,56
ENSG00009262,54,16,47,56,59,61
ENSG00009263,20,46,43,78,33,21
ENSG00009264,369,1046,687,2977,1417,674
ENSG00009265,12,38,29,164,20,45
ENSG00009266,67,76,128,353,158,147
ENSG00009267,155,96,135,647,150,32
ENSG00009268,11,12,14,24,14,22
ENSG00009269,758,674,586,1268,252,193
ENSG00009270,1,1,12,6,2,11
ENSG00009271,37,51,98,186,74,77
ENSG00009272,14,13,19,74,18,11
ENSG00009273,735,434,645,676,486,428
ENSG00009274,98,71,130,103,46,37
ENSG00009275,36,45,26,98,72,20
ENSG00009276,341,317,1025,1054,675,384
ENSG00009277,45,66,70,159,47,66
ENSG00009278,1604,1474,1650,1526,423,837
ENSG00009279,13,23,6,53,17,11
ENSG00009280,51,43,37,155,50,30
ENSG00009281,127,223,300,510,48,210
ENSG00009282,5,3,3,22,10,2
ENSG00009283,376,201,416,1229,108,324
ENSG00009284,4,3,4,10,3,5
ENSG00009285,49,69,67,172,43,54
ENSG00009286,603,419,582,1922,1009,717
ENSG00009287,207,46,157,247,95,64
ENSG00009288,74,84,108,175,132,80
ENSG00009289,64,80,51,105,40,43
ENSG00009290,1,3,1,11,9,7
ENSG00009291,2,1,0,14,5,4
ENSG00009292,187,128,213,579,156,112
ENSG00009293,61,109,53,128,11,33
ENSG00009294,5,2,4,23,3,3
ENSG00009295,14,16,25,24,12,2
ENSG00009296,18,21,18,41,23,26
ENSG00009297,5,11,21,50,6,5
ENSG00009298,4,10,20,57,18,12
ENSG00009299,16,19,48,205,45,17
ENSG00009300,14,11,14,18,22,13
ENSG00009301,63,66,90,225,156,91
ENSG00009302,2415,2350,4472,6138,3930,2254
ENSG00009303,272,71,208,1133,195,396
ENSG00009304,43,47,61,189,84,43
ENSG00009305,677,440,481,1586,800,466
ENSG00009306,263,186,268,736,305,277
ENSG00009307,131,116,80,144,64,78
ENSG00009308,0,1,1,7,1,6
ENSG00009309,45,63,42,131,75,107
ENSG00009310,89,121,72,288,88,43
ENSG00009311,571,304,474,2309,604,501
ENSG00009312,7,2,11,8,6,4
ENSG00009313,22,8,7,21,15,12
ENSG00009314,44,28,99,90,56,52
ENSG00009315,76,100,86,99,99,52
ENSG00009316,54,96,57,434,149,227
ENSG00009317,47,31,48,72,15,10
ENSG00009318,38,16,53,119,26,30
ENSG00009319,38,25,40,125,27,22
ENSG00009320,21,28,83,199,96,68
ENSG00009321,581,462,1142,1741,1161,641
ENSG00009322,129,69,90,133,66,133
ENSG00009323,214,57,292,460,374,538
ENSG00009324,9,10,25,42,28,18
ENSG00009325,105,53,94,202,110,178
ENSG00009326,31,52,35,85,34,49
ENSG00009327,4,4,0,5,10,2
ENSG00009328,109,52,184,391,63,161
ENSG00009329,264,170,319,1137,284,278
ENSG00009330,80,69,170,237,118,68
ENSG00009331,23,51,98,130,47,113
ENSG00009332,398,444,499,1136,485,804
ENSG00009333,11,5,9,35,14,10
ENSG00009334,776,547,556,864,614,581
ENSG00009335,71,60,78,100,118,192
ENSG00009336,435,376,1075,1587,1214,920
ENSG00009337,1564,881,1067,2911,1304,826
ENSG00009338,24,14,46,98,88,26
ENSG00009339,40,52,58,110,9,47
ENSG00009340,204,155,254,256,84,25
ENSG00009341,144,320,349,1106,325,167
ENSG00009342,21,71,60,77,18,23
ENSG00009343,685,894,1439,2853,1116,1077
ENSG00009344,6,15,12,47,11,10
ENSG00009345,123,73,211,553,245,158
ENSG00009346,1232,1448,1194,763,1476,1156
ENSG00009347,102,197,159,797,326,232
ENSG00009348,42,20,53,133,148,50
ENSG00009349,96,54,124,592,294,103
ENSG00009350,13,9,10,42,32,36
ENSG00009351,242,113,104,565,138,147
ENSG00009352,51,46,31,39,41,29
ENSG00009353,23,5,15,66,24,21
ENSG00009354,15,16,45,63,17,20
ENSG00009355,45,56,21,100,71,112
ENSG00009356,41,47,120,197,77,132
ENSG00009357,12,6,17,19,5,4
ENSG00009358,8,16,17,40,8,6
ENSG00009359,83,80,73,501,108,176
ENSG00009360,595,239,186,976,338,320
ENSG00009361,4,4,5,1,5,3
ENSG00009362,89,149,139,499,214,199
ENSG00009363,8,19,16,34,15,5
ENSG00009364,65,90,70,228,82,73
ENSG00009365,45,100,25,96,21,19
ENSG00009366,933,1130,1406,4686,4244,847
ENSG00009367,136,139,116,159,49,42
ENSG00009368,15,32,13,95,20,29
ENSG00009369,4095,2659,2532,15173,3353,3556
ENSG00009370,2,9,7,9,2,6
ENSG00009371,58,62,90,138,63,86
ENSG00009372,17,61,32,23,22,17
ENSG00009373,91,108,101,315,121,168
ENSG00009374,1,1,1,1,0,0
ENSG00009375,159,59,165,286,173,113
ENSG00009376,1007,539,738,678,542,461
ENSG00009377,23,12,18,18,11,8
ENSG00009378,10,22,22,59,27,5
ENSG00009379,33,33,16,101,72,68
ENSG00009380,1,2,2,6,1,1
ENSG00009381,84,68,79,149,67,38
ENSG00009382,221,308,317,1031,493,56
ENSG00009383,5,3,11,22,8,3
ENSG00009384,0,2,0,7,0,3
ENSG00009385,51,85,58,98,26,40
ENSG00009386,1,3,1,4,1,3
ENSG00009387,503,409,395,3900,876,575
ENSG00009388,34,25,55,82,56,38
ENSG00009389,37,50,43,126,65,33
ENSG00009390,225,126,333,1485,213,324
ENSG00009391,38,32,33,41,33,15
ENSG00009392,10,11,25,50,12,10
ENSG00009393,50,126,113,685,351,252
ENSG00009394,17,40,44,81,30,18
ENSG00009395,17,33,52,41,13,7
ENSG00009396,19,23,12,29,10,28
ENSG00009397,3,3,6,30,14,1
ENSG00009398,71,39,60,132,88,55
ENSG00009399,6,1,13,23,5,3
ENSG00009400,29,20,28,103,23,35
ENSG00009401,5,3,10,46,7,7
ENSG00009402,250,162,137,769,270,186
ENSG00009403,5,7,3,33,7,10
ENSG00009404,55,35,56,148,42,38
ENSG00009405,100,267,221,353,156,170
ENSG00009406,113,62,63,176,35,24
ENSG00009407,19,8,11,19,18,16
ENSG00009408,10,22,23,24,6,7
ENSG00009409,38,55,44,52,38,36
ENSG00009410,50,33,72,68,52,19
ENSG00009411,8,6,9,24,5,8
ENSG00009412,3,9,4,26,7,6
ENSG00009413,48,46,30,309,69,179
ENSG00009414,9,1,2,11,3,3
ENSG00009415,13,19,12,47,15,32
ENSG00009416,1337,1515,1547,3059,1984,1959
ENSG00009417,58,107,161,544,289,137
ENSG00009418,36,47,33,278,64,52
ENSG00009419,119,48,78,81,33,52
ENSG00009420,1542,1226,1042,1950,2126,702
ENSG00009421,382,282,448,2793,766,634
ENSG00009422,39,62,41,89,42,16
ENSG00009423,5,8,12,10,5,5
ENSG00009424,222,121,97,337,184,204
ENSG00009425,47,13,41,17,7,14
ENSG00009426,43,46,113,170,52,136
ENSG00009427,13,13,7,21,6,9
ENSG00009428,125,210,125,356,161,91
ENSG00009429,122,56,363,158,21,31
ENSG00009430,8,6,9,25,18,6
ENSG00009431,2,0,4,2,1,1
ENSG00009432,1,1,0,2,0,2
ENSG00009433,3,4,6,27,5,2
ENSG00009434,95,41,123,381,131,101
ENSG00009435,60,110,106,217,61,68
ENSG00009436,10,16,19,35,6,6
ENSG00009437,1,37,19,48,8,13
ENSG00009438,34,49,58,46,43,14
ENSG00009439,24,30,89,235,73,44
ENSG00009440,52,35,36,111,73,51
ENSG00009441,222,140,136,180,66,159
ENSG00009442,106,105,156,187,103,82
ENSG00009443,69,40,19,121,47,39
ENSG00009444,1,3,3,17,4,3
ENSG00009445,132,100,119,596,171,66
ENSG00009446,237,109,262,611,460,209
ENSG00009447,121,101,78,163,100,63
ENSG00009448,3865,2094,2893,2059,1179,1962
ENSG00009449,110,50,108,150,60,30
ENSG00009450,9,14,12,36,17,12
ENSG00009451,49,42,108,164,64,52
ENSG00009452,76,89,43,110,60,28
ENSG00009453,154,35,184,232,61,100
ENSG00009454,8,5,7,9,6,6
ENSG00009455,930,1238,1332,1812,1625,878
ENSG00009456,133,116,154,234,79,75
ENSG00009457,735,1310,1077,2053,1048,440
ENSG00009458,32,27,58,68,46,139
ENSG00009459,2,8,13,8,5,2
ENSG00009460,1446,1686,1647,5549,1580,1076
ENSG00009461,13,15,18,41,14,5
ENSG00009462,3,2,4,10,1,1
ENSG00009463,85,33,66,94,73,45
ENSG00009464,0,1,2,4,3,1
ENSG00009465,434,736,1178,4141,1524,212
ENSG00009466,41,47,65,102,50,60
ENSG00009467,18,13,21,22,12,4
ENSG00009468,8,4,12,48,22,17
ENSG00009469,1,5,11,22,17,5
ENSG00009470,131,343,197,479,233,151
ENSG00009471,154,59,144,470,103,76
ENSG00009472,28,22,47,65,41,28
ENSG00009473,346,458,355,744,324,180
ENSG00009474,87,111,124,540,96,94
ENSG00009475,231,347,257,928,195,230
ENSG00009476,323,214,594,504,489,420
ENSG00009477,76,167,409,402,92,140
ENSG00009478,171,77,127,205,108,90
ENSG00009479,82,104,175,526,84,148
ENSG00009480,2,1,5,15,5,5
ENSG00009481,21,9,27,40,28,14
ENSG00009482,131,83,95,124,45,50
ENSG00009483,9,17,15,53,18,37
ENSG00009484,10,13,8,37,13,25
ENSG00009485,386,264,992,1309,870,684
ENSG00009486,4,2,5,3,6,6
ENSG00009487,408,444,439,2431,812,162
ENSG00009488,60,41,50,144,47,77
ENSG00009489,69,44,60,222,102,75
ENSG00009490,69,37,52,55,39,9
ENSG00009491,4,4,3,13,8,10
ENSG00009492,101,59,194,228,53,52
ENSG00009493,121,21,56,235,118,67
ENSG00009494,243,100,204,655,196,118
ENSG00009495,6,4,5,61,8,19
ENSG00009496,64,28,28,197,47,34
ENSG00009497,62,48,129,272,129,111
ENSG00009498,3,3,11,34,11,6
ENSG00009499,1,3,0,9,4,1
ENSG00009500,71,85,140,144,136,40
ENSG00009501,423,151,428,393,274,263
ENSG00009502,136,40,86,423,119,88
ENSG00009503,5,7,8,20,3,5
ENSG00009504,74,34,113,179,55,113
ENSG00009505,8,10,11,30,9,4
ENSG00009506,72,156,135,253,153,35
ENSG00009507,3,3,3,4,2,4
ENSG00009508,15,28,26,332,84,76
ENSG00009509,64,111,120,625,153,265
ENSG00009510,101,220,138,2161,850,752
ENSG00009511,4,20,27,35,10,24
ENSG00009512,758,304,808,1138,615,398
ENSG00009513,221,104,106,356,109,130
ENSG00009514,133,134,113,196,114,110
ENSG00009515,17,18,24,53,40,8
ENSG00009516,19,28,26,69,23,20
ENSG00009517,52,105,87,177,61,56
ENSG00009518,2,9,2,7,10,4
ENSG00009519,22,15,32,108,37,42
ENSG00009520,72,61,109,355,120,144
ENSG00009521,8,3,11,14,7,6
ENSG00009522,1,2,2,4,5,3
ENSG00009523,156,166,190,686,354,371
ENSG00009524,28,24,53,303,99,43
ENSG00009525,30,21,73,143,23,29
ENSG00009526,570,442,388,2789,440,200
ENSG00009527,276,163,390,723,261,180
ENSG00009528,15,14,21,50,22,46
ENSG00009529,7,7,2,21,9,18
ENSG00009530,92,123,112,387,320,161
ENSG00009531,174,81,87,584,113,161
ENSG00009532,16,30,26,12,11,12
ENSG00009533,402,407,527,3069,675,716
ENSG00009534,236,159,284,243,106,118
ENSG00009535,279,196,336,368,124,136
ENSG00009536,25,41,27,71,34,9
ENSG00009537,48,63,63,115,41,66
ENSG00009538,0,2,2,16,4,6
ENSG00009539,0,2,5,3,3,1
ENSG00009540,196,154,126,562,194,171
ENSG00009541,223,99,36,240,84,114
ENSG00009542,79,112,109,292,97,122
ENSG00009543,15,9,6,95,25,11
ENSG00009544,45,111,95,105,88,76
ENSG00009545,94,54,53,176,31,95
ENSG00009546,9,5,28,23,5,15
ENSG00009547,41,28,47,72,44,26
ENSG00009548,966,749,2271,1866,279,362
ENSG00009549,89,132,59,284,80,84
ENSG00009550,106,37,46,140,38,56
ENSG00009551,34,28,35,90,20,12
ENSG00009552,8,9,14,20,9,7
ENSG00009553,28,29,32,183,35,31
ENSG00009554,148,171,267,1793,421,706
ENSG00009555,1378,720,303,1179,643,1746
ENSG00009556,13,9,7,35,5,14
ENSG00009557,78,88,174,359,68,92
ENSG00009558,402,286,147,1523,164,378
ENSG00009559,48,32,37,143,102,84
ENSG00009560,42,26,64,125,22,64
ENSG00009561,29,15,27,62,8,35
ENSG00009562,26,30,23,134,28,58
ENSG00009563,11,12,9,21,12,8
ENSG00009564,71,237,263,267,64,147
ENSG00009565,67,51,43,151,143,31
ENSG00009566,28,40,35,183,87,65
ENSG00009567,59,50,172,214,92,196
ENSG00009568,72,24,49,154,88,128
ENSG00009569,804,874,839,1193,398,826
ENSG00009570,25,19,35,44,11,32
ENSG00009571,633,345,432,1050,127,366
ENSG00009572,6,3,8,18,4,15
ENSG00009573,67,55,76,153,37,64
ENSG00009574,6,5,12,14,13,4
ENSG00009575,4,1,5,20,2,10
ENSG00009576,47,50,70,89,67,54
ENSG00009577,10,12,15,21,6,9
ENSG00009578,9,11,1,12,8,2
ENSG00009579,262,403,394,696,246,282
ENSG00009580,198,61,122,236,115,45
ENSG00009581,17,18,34,60,14,41
ENSG00009582,357,428,232,571,265,457
ENSG00009583,54,84,93,358,86,97
ENSG00009584,280,120,136,184,172,172
ENSG00009585,11420,8625,13303,62950,19489,21282
ENSG00009586,8,5,4,11,9,8
ENSG00009587,19,29,23,115,35,17
ENSG00009588,3127,2994,3819,3439,2156,1681
ENSG00009589,333,656,769,2599,1102,445
ENSG00009590,47,34,29,44,19,23
ENSG00009591,267,256,523,970,387,692
ENSG00009592,73,87,63,284,73,58
ENSG00009593,130,93,55,375,56,51
ENSG00009594,4,5,4,6,3,5
ENSG00009595,3,9,15,39,11,5
ENSG00009596,81,109,113,209,150,218
ENSG00009597,23,20,19,119,59,49
ENSG00009598,682,709,815,2267,995,633
ENSG00009599,3,4,4,28,13,6
ENSG00009600,541,1030,632,594,269,218
ENSG00009601,19,5,35,35,9,15
ENSG00009602,42,61,25,133,70,30
ENSG00009603,37,37,63,153,70,13
ENSG00009604,276,218,813,3636,1154,1390
ENSG00009605,184,151,220,225,18,52
ENSG00009606,11,13,24,81,24,39
ENSG00009607,37,42,31,97,30,26
ENSG00009608,7,15,21,56,26,16
ENSG00009609,8,6,5,35,19,6
ENSG00009610,39,44,50,79,31,16
ENSG00009611,59,18,56,154,45,20
ENSG00009612,81,20,53,229,75,40
ENSG00009613,148,168,283,315,197,335
ENSG00009614,219,97,232,612,180,269
ENSG00009615,155,235,227,798,114,259
ENSG00009616,55,22,50,16,33,31
ENSG00009617,1570,830,3820,5131,2216,1324
ENSG00009618,18,5,2,16,5,4
ENSG00009619,69,83,146,412,109,90
ENSG00009620,27,10,25,46,45,10
ENSG00009621,57,66,109,75,86,84
ENSG00009622,71,14,50,114,28,33
ENSG00009623,28,19,67,182,53,116
ENSG00009624,39,36,27,37,18,22
ENSG00009625,14,22,17,44,15,13
ENSG00009626,147,393,585,352,157,77
ENSG00009627,12,0,2,15,1,2
ENSG00009628,69,43,51,62,39,29
ENSG00009629,6,3,10,7,4,3
ENSG00009630,24,17,57,100,14,23
ENSG00009631,53,87,52,243,129,109
ENSG00009632,1472,1719,1294,6151,8611,6159
ENSG00009633,56,74,132,247,97,71
ENSG00009634,54,17,53,232,203,99
ENSG00009635,151,137,277,1165,413,383
ENSG00009636,77,47,74,451,168,100
ENSG00009637,293,407,961,549,615,180
ENSG00009638,33,55,41,234,35,33
ENSG00009639,0,1,0,2,4,2
ENSG00009640,164,125,186,220,122,74
ENSG00009641,466,365,177,1531,567,333
ENSG00009642,13,18,13,55,9,31
ENSG00009643,79,148,99,103,30,63
ENSG00009644,64,60,105,429,185,68
ENSG00009645,103,66,74,58,29,30
ENSG00009646,114,122,74,123,153,73
ENSG00009647,7,6,10,47,10,5
ENSG00009648,278,225,167,1111,455,404
ENSG00009649,13,36,39,97,33,19
ENSG00009650,44,31,37,187,89,33
ENSG00009651,3,0,0,4,1,0
ENSG00009652,8,25,27,33,11,14
ENSG00009653,12,25,24,163,65,19
ENSG00009654,35,3,14,55,19,19
ENSG00009655,22,9,26,18,28,25
ENSG00009656,7,1,11,22,11,8
ENSG00009657,55,14,71,60,31,42
ENSG00009658,5,0,4,31,13,5
ENSG00009659,58,83,83,98,62,16
ENSG00009660,33,52,63,390,82,78
ENSG00009661,21,66,58,178,48,55
ENSG00009662,38,89,70,191,64,74
ENSG00009663,100,135,141,347,165,149
ENSG00009664,7,14,19,29,11,11
ENSG00009665,9,8,17,29,22,15
ENSG00009666,34,20,38,60,26,15
ENSG00009667,4,3,1,28,5,5
ENSG00009668,11,13,21,33,11,11
ENSG00009669,1,1,4,5,1,4
ENSG00009670,82,88,119,263,144,78
ENSG00009671,342,448,281,1219,615,567
ENSG00009672,77,42,155,155,74,45
ENSG00009673,84,142,125,256,155,131
ENSG00009674,3,1,8,6,5,2
ENSG00009675,175,83,106,397,401,69
ENSG00009676,32,8,35,41,5,8
ENSG00009677,318,196,151,933,553,616
ENSG00009678,100,66,41,231,155,96
ENSG00009679,222,127,143,494,84,155
ENSG00009680,236,209,413,633,172,230
ENSG00009681,68,30,64,157,34,57
ENSG00009682,144,305,265,847,218,237
ENSG00009683,20,17,17,26,8,4
ENSG00009684,46,85,23,144,37,20
ENSG00009685,322,219,387,1173,885,299
ENSG00009686,515,248,480,1953,297,757
ENSG00009687,1,1,1,2,5,1
ENSG00009688,65,80,60,192,86,135
ENSG00009689,222,111,287,19,27,15
ENSG00009690,613,357,346,785,612,855
ENSG00009691,1,0,0,1,0,1
ENSG00009692,18,22,19,56,18,21
ENSG00009693,3,3,4,27,1,8
ENSG00009694,178,201,330,242,72,56
ENSG00009695,102,99,61,151,76,76
ENSG00009696,257,160,135,655,209,242
ENSG00009697,153,69,369,444,154,254
ENSG00009698,159,257,127,1921,287,460
ENSG00009699,17,10,31,24,28,8
ENSG00009700,32,29,13,103,9,6
ENSG00009701,10,22,8,58,37,13
ENSG00009702,47,29,32,98,35,21
ENSG00009703,26,29,25,154,74,74
ENSG00009704,11,26,59,30,4,6
ENSG00009705,270,489,545,843,136,245
ENSG00009706,25,93,78,123,58,93
ENSG00009707,26,51,33,55,11,14
ENSG00009708,4,3,8,39,11,13
ENSG00009709,1,3,7,22,10,6
ENSG00009710,50,48,78,172,81,27
ENSG00009711,0,2,0,1,1,2
ENSG00009712,0,0,0,2,1,1
ENSG00009713,42,95,84,128,55,31
ENSG00009714,16,39,36,158,14,46
ENSG00009715,22,17,16,47,19,17
ENSG00009716,71,23,37,191,85,38
ENSG00009717,196,48,123,654,303,253
ENSG00009718,24,31,34,188,35,55
ENSG00009719,24,9,15,97,10,28
ENSG00009720,187,194,173,545,208,123
ENSG00009721,108,61,54,390,210,124
ENSG00009722,25,12,7,41,10,21
ENSG00009723,1,1,0,1,1,1
ENSG00009724,52,87,35,231,53,76
ENSG00009725,14,14,21,61,11,10
ENSG00009726,101,98,143,189,119,73
ENSG00009727,8,9,26,30,8,11
ENSG00009728,190,172,252,436,214,201
ENSG00009729,82,28,47,174,69,83
ENSG00009730,74,65,50,328,78,57
ENSG00009731,50,62,63,189,69,92
ENSG00009732,31,44,41,15,11,5
ENSG00009733,886,754,1166,3796,1053,468
ENSG00009734,114,191,488,736,137,294
ENSG00009735,12,27,33,41,24,19
ENSG00009736,180,112,205,911,563,161
ENSG00009737,20,22,25,85,11,14
ENSG00009738,64,63,112,356,63,81
ENSG00009739,138,90,243,455,29,80
ENSG00009740,16,27,17,23,21,22
ENSG00009741,7,20,6,10,5,11
ENSG00009742,66,170,160,230,103,141
ENSG00009743,92,59,67,278,123,66
ENSG00009744,13,30,21,81,49,42
ENSG00009745,6,8,8,25,5,8
ENSG00009746,278,136,332,1013,353,247
ENSG00009747,6,4,3,28,10,5
ENSG00009748,37,11,29,275,63,63
ENSG00009749,210,420,325,958,287,157
ENSG00009750,44,47,52,424,192,94
ENSG00009751,18,20,20,68,39,35
ENSG00009752,66,114,175,502,77,283
ENSG00009753,30,39,61,124,13,12
ENSG00009754,0,1,2,1,5,0
ENSG00009755,20,14,40,94,22,25
ENSG00009756,1,10,10,19,2,2
ENSG00009757,144,186,189,361,182,277
ENSG00009758,9,11,11,36,11,9
ENSG00009759,438,160,224,308,92,86
ENSG00009760,7,12,5,16,11,13
ENSG00009761,42,64,82,141,12,56
ENSG00009762,142,118,241,197,45,89
ENSG00009763,1690,1435,1907,5107,2108,1735
ENSG00009764,72,27,44,103,50,32
ENSG00009765,77,50,30,379,290,43
ENSG00009766,234,189,115,206,86,63
ENSG00009767,311,448,362,920,180,250
ENSG00009768,224,340,606,987,293,254
ENSG00009769,6,1,1,9,4,7
ENSG00009770,694,336,684,2231,578,644
ENSG00009771,3,2,2,3,1,2
ENSG00009772,88,76,104,357,132,217
ENSG00009773,127,79,60,135,116,140
ENSG00009774,50,81,51,305,68,105
ENSG00009775,1375,742,715,1698,690,702
ENSG00009776,118,127,113,137,92,102
ENSG00009777,85,98,75,207,141,81
ENSG00009778,32,28,59,120,33,39
ENSG00009779,103,61,86,310,48,74
ENSG00009780,72,70,74,120,44,59
ENSG00009781,17,11,27,28,11,2
ENSG00009782,35,29,44,192,93,90
ENSG00009783,6,8,0,12,4,8
ENSG00009784,459,219,599,1481,607,717
ENSG00009785,33,34,54,105,89,45
ENSG00009786,2,3,1,1,0,3
ENSG00009787,3,1,6,11,6,2
ENSG00009788,24,36,66,131,62,33
ENSG00009789,17,18,29,102,11,16
ENSG00009790,221,178,127,476,158,109
ENSG00009791,28,48,44,61,36,110
ENSG00009792,229,122,138,288,154,67
ENSG00009793,88,109,48,182,69,59
ENSG00009794,202,70,183,504,98,142
ENSG00009795,10,26,30,19,15,17
ENSG00009796,1976,1685,2057,4862,3079,2255
ENSG00009797,27,40,35,47,24,15
ENSG00009798,137,106,94,257,61,91
ENSG00009799,3,4,13,17,13,2
ENSG00009800,15,16,12,64,18,22
ENSG00009801,872,485,780,2126,572,705
ENSG00009802,119,133,128,183,340,133
ENSG00009803,2,1,12,8,5,4
ENSG00009804,15,13,21,12,23,5
ENSG00009805,54,16,48,97,28,46
ENSG00009806,253,230,411,314,352,59
ENSG00009807,71,63,90,229,195,61
ENSG00009808,66,39,40,237,106,98
ENSG00009809,16,9,9,25,16,12
ENSG00009810,0,0,0,0,1,1
ENSG00009811,26,31,29,68,21,24
ENSG00009812,64,107,73,111,61,68
ENSG00009813,98,41,61,205,69,69
ENSG00009814,16,12,33,42,21,9
ENSG00009815,176,127,132,576,206,571
ENSG00009816,6,5,3,13,4,8
ENSG00009817,151,133,162,206,115,164
ENSG00009818,30,24,8,57,16,33
ENSG00009819,9,11,16,55,13,30
ENSG00009820,6,8,16,38,7,1
ENSG00009821,159,305,401,1291,384,550
ENSG00009822,451,280,219,769,249,233
ENSG00009823,53,47,84,356,83,135
ENSG00009824,64,66,36,53,99,40
ENSG00009825,47,121,153,524,173,245
ENSG00009826,4,4,6,9,2,3
ENSG00009827,25,45,35,82,37,24
ENSG00009828,15,22,17,57,29,24
ENSG00009829,478,656,534,1855,249,731
ENSG00009830,43,5,57,269,28,53
ENSG00009831,76,44,48,36,16,19
ENSG00009832,25,41,45,55,50,16
ENSG00009833,238,117,267,678,134,193
ENSG00009834,134,200,220,590,134,380
ENSG00009835,101,134,56,222,68,128
ENSG00009836,171,147,157,448,383,81
ENSG00009837,12,20,18,85,6,20
ENSG00009838,1651,1154,1231,2413,2714,1488
ENSG00009839,926,462,1571,6429,1349,1426
ENSG00009840,402,560,635,1953,782,640
ENSG00009841,35,71,29,168,29,41
ENSG00009842,243,92,156,325,196,156
ENSG00009843,13,4,14,21,7,5
ENSG00009844,247,127,69,394,67,110
ENSG00009845,386,213,207,835,270,602
ENSG00009846,81,92,61,264,160,102
ENSG00009847,36,38,52,199,40,52
ENSG00009848,26,36,19,43,8,28
ENSG00009849,47,24,43,84,21,88
ENSG00009850,64,6,19,85,20,28
ENSG00009851,36,16,38,77,36,32
ENSG00009852,133,117,35,206,62,71
ENSG00009853,11,6,7,26,5,5
ENSG00009854,88,46,18,112,19,18
ENSG00009855,1342,304,549,1151,615,367
ENSG00009856,5,9,11,12,7,6
ENSG00009857,20,4,17,22,1,10
ENSG00009858,53,44,74,327,30,36
ENSG00009859,137,101,93,672,164,177
ENSG00009860,303,197,307,437,474,134
ENSG00009861,970,375,1197,1627,512,1130
ENSG00009862,12,13,18,43,11,14
ENSG00009863,192,130,223,1362,110,95
ENSG00009864,7,13,9,23,25,3
ENSG00009865,12,32,18,91,35,19
ENSG00009866,35,22,49,97,36,8
ENSG00009867,19,15,31,116,24,25
ENSG00009868,11,6,7,54,19,26
ENSG00009869,38,54,23,222,33,39
ENSG00009870,53,56,55,252,54,24
ENSG00009871,56,91,83,277,94,67
ENSG00009872,19,19,19,20,6,10
ENSG00009873,212,357,411,485,226,98
ENSG00009874,221,227,182,342,166,183
ENSG00009875,258,142,336,683,148,205
ENSG00009876,19,9,12,41,28,7
ENSG00009877,0,0,1,0,1,1
ENSG00009878,7,4,9,25,3,3
ENSG00009879,60,45,60,287,257,85
ENSG00009880,150,81,202,407,83,90
ENSG00009881,130,240,301,856,317,220
ENSG00009882,74,226,286,1315,487,325
ENSG00009883,49,103,49,251,107,134
ENSG00009884,24,43,53,111,68,42
ENSG00009885,100,127,122,179,130,48
ENSG00009886,1,7,4,61,15,9
ENSG00009887,24,19,16,26,26,8
ENSG00009888,45,20,65,307,137,114
ENSG00009889,2,9,13,31,23,4
ENSG00009890,1157,407,535,1128,385,710
ENSG00009891,47,22,24,58,28,20
ENSG00009892,86,64,100,218,80,70
ENSG00009893,31,13,30,157,45,47
ENSG00009894,256,124,191,503,185,100
ENSG00009895,191,230,137,606,180,226
ENSG00009896,3,1,1,12,4,1
ENSG00009897,413,160,423,1013,724,1123
ENSG00009898,60,98,211,332,110,80
ENSG00009899,5,1,4,9,0,1
ENSG00009900,33,78,28,240,49,60
ENSG00009901,373,291,378,1254,579,592
ENSG00009902,312,67,189,153,216,113
ENSG00009903,279,320,739,1828,570,231
ENSG00009904,11,15,13,22,18,13
ENSG00009905,12,17,18,84,27,36
ENSG00009906,4,4,7,37,11,17
ENSG00009907,4,2,1,9,5,4
ENSG00009908,52,42,73,268,90,57
ENSG00009909,119,42,115,292,50,30
ENSG00009910,35,28,13,87,43,39
ENSG00009911,144,160,228,655,137,56
ENSG00009912,90,24,63,107,61,69
